Date:;2016-01-13 14:36:22
Firmware Version:;0x0150;0x2500;0x0000;0x0000
ESCON Studio Version:;2.2
Index:;0x3010
Subindex:;0x01
Max. samples:;1024
Recorded samples:;384
Sampling period:;1.870
Time;Analog Input 1
ms;V
0.000;6.646
1.870;6.646
3.740;6.641
5.610;6.646
7.480;6.641
9.350;6.646
11.220;6.646
13.090;6.646
14.960;6.646
16.830;6.641
18.700;6.641
20.570;6.646
22.440;6.646
24.310;6.646
26.180;6.646
28.050;6.646
29.920;6.646
31.790;6.646
33.660;6.646
35.530;6.641
37.400;6.646
39.270;6.646
41.140;6.646
43.010;6.646
44.880;6.646
46.750;6.646
48.620;6.641
50.490;6.641
52.360;6.641
54.230;6.646
56.100;6.641
57.970;6.646
59.840;6.646
61.710;6.646
63.580;6.641
65.450;6.646
67.320;6.651
69.190;6.646
71.060;6.646
72.930;6.646
74.800;6.641
76.670;6.641
78.540;6.646
80.410;6.641
82.280;6.646
84.150;6.646
86.020;6.641
87.890;6.646
89.760;6.646
91.630;6.641
93.500;6.646
95.370;6.646
97.240;6.646
99.110;6.641
100.980;6.646
102.850;6.646
104.720;6.646
106.590;6.646
108.460;6.646
110.330;6.646
112.200;6.641
114.070;6.641
115.940;6.646
117.810;6.646
119.680;6.641
121.550;6.646
123.420;6.651
125.290;6.646
127.160;6.646
129.030;6.646
130.900;6.641
132.770;6.646
134.640;6.646
136.510;6.641
138.380;6.646
140.250;6.646
142.120;6.646
143.990;6.646
145.860;6.646
147.730;6.646
149.600;6.646
151.470;6.646
153.340;6.646
155.210;6.646
157.080;6.646
158.950;6.641
160.820;6.641
162.690;6.646
164.560;6.641
166.430;6.641
168.300;6.646
170.170;6.641
172.040;6.646
173.910;6.646
175.780;6.641
177.650;6.646
179.520;6.646
181.390;6.646
183.260;6.646
185.130;6.646
187.000;6.646
188.870;6.646
190.740;6.646
192.610;6.641
194.480;6.646
196.350;6.646
198.220;6.641
200.090;6.646
201.960;6.646
203.830;6.646
205.700;6.646
207.570;6.646
209.440;6.641
211.310;6.646
213.180;6.646
215.050;6.646
216.920;6.646
218.790;6.646
220.660;6.646
222.530;6.646
224.400;6.646
226.270;6.646
228.140;6.641
230.010;6.641
231.880;6.646
233.750;6.646
235.620;6.646
237.490;6.646
239.360;6.646
241.230;6.641
243.100;6.646
244.970;6.646
246.840;6.641
248.710;6.641
250.580;6.646
252.450;6.641
254.320;6.641
256.190;6.646
258.060;6.641
259.930;6.641
261.800;6.646
263.670;6.646
265.540;6.646
267.410;6.646
269.280;6.646
271.150;6.646
273.020;6.646
274.890;6.646
276.760;6.646
278.630;6.646
280.500;6.646
282.370;6.646
284.240;6.646
286.110;6.641
287.980;6.641
289.850;6.646
291.720;6.646
293.590;6.646
295.460;6.646
297.330;6.641
299.200;6.646
301.070;6.646
302.940;6.646
304.810;6.646
306.680;6.641
308.550;6.641
310.420;6.646
312.290;6.646
314.160;6.646
316.030;6.641
317.900;6.646
319.770;6.641
321.640;6.641
323.510;6.641
325.380;6.646
327.250;6.646
329.120;6.646
330.990;6.646
332.860;6.641
334.730;6.646
336.600;6.646
338.470;6.641
340.340;6.646
342.210;6.641
344.080;6.646
345.950;6.646
347.820;6.641
349.690;6.646
351.560;6.646
353.430;6.641
355.300;6.646
357.170;6.646
359.040;6.641
360.910;6.641
362.780;6.641
364.650;6.641
366.520;6.646
368.390;6.646
370.260;6.641
372.130;6.641
374.000;6.646
375.870;6.641
377.740;6.646
379.610;6.646
381.480;6.646
383.350;6.641
385.220;6.646
387.090;6.646
388.960;6.641
390.830;6.641
392.700;6.641
394.570;6.641
396.440;6.646
398.310;6.646
400.180;6.646
402.050;6.646
403.920;6.646
405.790;6.646
407.660;6.646
409.530;6.646
411.400;6.641
413.270;6.646
415.140;6.646
417.010;6.646
418.880;6.641
420.750;6.646
422.620;6.646
424.490;6.646
426.360;6.646
428.230;6.641
430.100;6.646
431.970;6.641
433.840;6.641
435.710;6.646
437.580;6.646
439.450;6.646
441.320;6.646
443.190;6.646
445.060;6.641
446.930;6.646
448.800;6.641
450.670;6.646
452.540;6.641
454.410;6.646
456.280;6.641
458.150;6.646
460.020;6.646
461.890;6.641
463.760;6.646
465.630;6.641
467.500;6.646
469.370;6.646
471.240;6.646
473.110;6.641
474.980;6.646
476.850;6.641
478.720;6.646
480.590;6.641
482.460;6.641
484.330;6.641
486.200;6.646
488.070;6.641
489.940;6.646
491.810;6.641
493.680;6.641
495.550;6.646
497.420;6.641
499.290;6.641
501.160;6.646
503.030;6.646
504.900;6.646
506.770;6.646
508.640;6.641
510.510;6.646
512.380;6.641
514.250;6.646
516.120;6.641
517.990;6.641
519.860;6.646
521.730;6.646
523.600;6.641
525.470;6.646
527.340;6.646
529.210;6.641
531.080;6.646
532.950;6.651
534.820;6.646
536.690;6.641
538.560;6.646
540.430;6.646
542.300;6.646
544.170;6.646
546.040;6.641
547.910;6.646
549.780;6.646
551.650;6.641
553.520;6.646
555.390;6.641
557.260;6.646
559.130;6.646
561.000;6.646
562.870;6.646
564.740;6.646
566.610;6.646
568.480;6.646
570.350;6.646
572.220;6.646
574.090;6.646
575.960;6.646
577.830;6.646
579.700;6.641
581.570;6.646
583.440;6.641
585.310;6.641
587.180;6.646
589.050;6.641
590.920;6.641
592.790;6.646
594.660;6.641
596.530;6.646
598.400;6.646
600.270;6.646
602.140;6.641
604.010;6.641
605.880;6.646
607.750;6.641
609.620;6.641
611.490;6.646
613.360;6.641
615.230;6.646
617.100;6.641
618.970;6.646
620.840;6.641
622.710;6.646
624.580;6.646
626.450;6.646
628.320;6.646
630.190;6.641
632.060;6.646
633.930;6.646
635.800;6.641
637.670;6.646
639.540;6.641
641.410;6.641
643.280;6.646
645.150;6.646
647.020;6.641
648.890;6.646
650.760;6.646
652.630;6.641
654.500;6.646
656.370;6.646
658.240;6.646
660.110;6.641
661.980;6.646
663.850;6.646
665.720;6.646
667.590;6.646
669.460;6.646
671.330;6.646
673.200;6.646
675.070;6.646
676.940;6.646
678.810;6.646
680.680;6.641
682.550;6.646
684.420;6.646
686.290;6.641
688.160;6.641
690.030;6.646
691.900;6.641
693.770;6.646
695.640;6.646
697.510;6.646
699.380;6.646
701.250;6.641
703.120;6.641
704.990;6.646
706.860;6.646
708.730;6.641
710.600;6.646
712.470;6.641
714.340;6.646
716.210;6.641
