Date:;2016-01-13 14:31:46
Firmware Version:;0x0150;0x2500;0x0000;0x0000
ESCON Studio Version:;2.2
Index:;0x3010
Subindex:;0x01
Max. samples:;1024
Recorded samples:;209
Sampling period:;1.870
Time;Analog Input 1
ms;V
0.000;-4.152
1.870;-4.162
3.740;-4.152
5.610;-4.152
7.480;-4.152
9.350;-4.147
11.220;-4.152
13.090;-4.157
14.960;-4.152
16.830;-4.152
18.700;-4.152
20.570;-4.152
22.440;-4.152
24.310;-4.157
26.180;-4.152
28.050;-4.152
29.920;-4.152
31.790;-4.152
33.660;-4.152
35.530;-4.152
37.400;-4.152
39.270;-4.152
41.140;-4.152
43.010;-4.152
44.880;-4.147
46.750;-4.152
48.620;-4.147
50.490;-4.152
52.360;-4.152
54.230;-4.152
56.100;-4.152
57.970;-4.152
59.840;-4.152
61.710;-4.152
63.580;-4.152
65.450;-4.152
67.320;-4.152
69.190;-4.152
71.060;-4.152
72.930;-4.152
74.800;-4.152
76.670;-4.157
78.540;-4.152
80.410;-4.152
82.280;-4.152
84.150;-4.152
86.020;-4.152
87.890;-4.152
89.760;-4.152
91.630;-4.152
93.500;-4.152
95.370;-4.152
97.240;-4.152
99.110;-4.152
100.980;-4.152
102.850;-4.152
104.720;-4.152
106.590;-4.152
108.460;-4.152
110.330;-4.152
112.200;-4.152
114.070;-4.152
115.940;-4.152
117.810;-4.152
119.680;-4.152
121.550;-4.152
123.420;-4.152
125.290;-4.152
127.160;-4.152
129.030;-4.152
130.900;-4.152
132.770;-4.152
134.640;-4.147
136.510;-4.152
138.380;-4.152
140.250;-4.152
142.120;-4.152
143.990;-4.152
145.860;-4.152
147.730;-4.152
149.600;-4.152
151.470;-4.152
153.340;-4.152
155.210;-4.152
157.080;-4.152
158.950;-4.157
160.820;-4.157
162.690;-4.152
164.560;-4.152
166.430;-4.152
168.300;-4.152
170.170;-4.157
172.040;-4.152
173.910;-4.152
175.780;-4.152
177.650;-4.152
179.520;-4.152
181.390;-4.157
183.260;-4.152
185.130;-4.152
187.000;-4.152
188.870;-4.152
190.740;-4.152
192.610;-4.152
194.480;-4.152
196.350;-4.157
198.220;-4.152
200.090;-4.152
201.960;-4.152
203.830;-4.152
205.700;-4.152
207.570;-4.152
209.440;-4.152
211.310;-4.152
213.180;-4.152
215.050;-4.157
216.920;-4.152
218.790;-4.152
220.660;-4.152
222.530;-4.152
224.400;-4.152
226.270;-4.152
228.140;-4.152
230.010;-4.152
231.880;-4.152
233.750;-4.152
235.620;-4.152
237.490;-4.152
239.360;-4.152
241.230;-4.152
243.100;-4.152
244.970;-4.152
246.840;-4.152
248.710;-4.152
250.580;-4.152
252.450;-4.152
254.320;-4.152
256.190;-4.152
258.060;-4.152
259.930;-4.152
261.800;-4.157
263.670;-4.152
265.540;-4.157
267.410;-4.152
269.280;-4.152
271.150;-4.152
273.020;-4.152
274.890;-4.152
276.760;-4.152
278.630;-4.152
280.500;-4.152
282.370;-4.162
284.240;-4.152
286.110;-4.152
287.980;-4.152
289.850;-4.152
291.720;-4.152
293.590;-4.152
295.460;-4.152
297.330;-4.152
299.200;-4.152
301.070;-4.152
302.940;-4.152
304.810;-4.157
306.680;-4.152
308.550;-4.152
310.420;-4.152
312.290;-4.152
314.160;-4.152
316.030;-4.152
317.900;-4.152
319.770;-4.152
321.640;-4.152
323.510;-4.152
325.380;-4.152
327.250;-4.152
329.120;-4.152
330.990;-4.152
332.860;-4.152
334.730;-4.152
336.600;-4.152
338.470;-4.152
340.340;-4.152
342.210;-4.152
344.080;-4.157
345.950;-4.152
347.820;-4.152
349.690;-4.152
351.560;-4.152
353.430;-4.152
355.300;-4.152
357.170;-4.152
359.040;-4.152
360.910;-4.152
362.780;-4.162
364.650;-4.152
366.520;-4.152
368.390;-4.152
370.260;-4.152
372.130;-4.152
374.000;-4.152
375.870;-4.152
377.740;-4.152
379.610;-4.152
381.480;-4.152
383.350;-4.152
385.220;-4.152
387.090;-4.152
388.960;-4.152
