Date:;2016-01-13 14:32:30
Firmware Version:;0x0150;0x2500;0x0000;0x0000
ESCON Studio Version:;2.2
Index:;0x3010
Subindex:;0x01
Max. samples:;1024
Recorded samples:;24
Sampling period:;1.870
Time;Analog Input 1
ms;V
0.000;-2.192
1.870;-2.187
3.740;-2.192
5.610;-2.192
7.480;-2.187
9.350;-2.192
11.220;-2.192
13.090;-2.192
14.960;-2.192
16.830;-2.187
18.700;-2.192
20.570;-2.187
22.440;-2.192
24.310;-2.192
26.180;-2.187
28.050;-2.187
29.920;-2.187
31.790;-2.192
33.660;-2.187
35.530;-2.187
37.400;-2.192
39.270;-2.192
41.140;-2.182
43.010;-2.192
