Date:;2016-01-13 14:28:48
Firmware Version:;0x0150;0x2500;0x0000;0x0000
ESCON Studio Version:;2.2
Index:;0x3010
Subindex:;0x01
Max. samples:;1024
Recorded samples:;1024
Sampling period:;1.870
Time;Analog Input 1
ms;V
0.000;-10.000
1.870;-10.000
3.740;-10.000
5.610;-10.000
7.480;-10.000
9.350;-10.000
11.220;-10.000
13.090;-10.000
14.960;-10.000
16.830;-10.000
18.700;-10.000
20.570;-10.000
22.440;-10.000
24.310;-10.000
26.180;-10.000
28.050;-10.000
29.920;-10.000
31.790;-10.000
33.660;-10.000
35.530;-10.000
37.400;-10.000
39.270;-10.000
41.140;-10.000
43.010;-10.000
44.880;-10.000
46.750;-10.000
48.620;-10.000
50.490;-10.000
52.360;-10.000
54.230;-10.000
56.100;-10.000
57.970;-10.000
59.840;-10.000
61.710;-10.000
63.580;-10.000
65.450;-10.000
67.320;-10.000
69.190;-10.000
71.060;-10.000
72.930;-10.000
74.800;-10.000
76.670;-10.000
78.540;-10.000
80.410;-10.000
82.280;-10.000
84.150;-10.000
86.020;-10.000
87.890;-10.000
89.760;-10.000
91.630;-10.000
93.500;-10.000
95.370;-10.000
97.240;-10.000
99.110;-10.000
100.980;-10.000
102.850;-10.000
104.720;-10.000
106.590;-10.000
108.460;-10.000
110.330;-10.000
112.200;-10.000
114.070;-10.000
115.940;-10.000
117.810;-10.000
119.680;-10.000
121.550;-10.000
123.420;-10.000
125.290;-10.000
127.160;-10.000
129.030;-10.000
130.900;-10.000
132.770;-10.000
134.640;-10.000
136.510;-10.000
138.380;-10.000
140.250;-10.000
142.120;-10.000
143.990;-10.000
145.860;-10.000
147.730;-10.000
149.600;-10.000
151.470;-10.000
153.340;-10.000
155.210;-10.000
157.080;-10.000
158.950;-10.000
160.820;-10.000
162.690;-10.000
164.560;-10.000
166.430;-10.000
168.300;-10.000
170.170;-10.000
172.040;-10.000
173.910;-10.000
175.780;-10.000
177.650;-10.000
179.520;-10.000
181.390;-10.000
183.260;-10.000
185.130;-10.000
187.000;-10.000
188.870;-10.000
190.740;-10.000
192.610;-10.000
194.480;-10.000
196.350;-10.000
198.220;-10.000
200.090;-10.000
201.960;-10.000
203.830;-10.000
205.700;-10.000
207.570;-10.000
209.440;-10.000
211.310;-10.000
213.180;-10.000
215.050;-10.000
216.920;-10.000
218.790;-10.000
220.660;-10.000
222.530;-10.000
224.400;-10.000
226.270;-10.000
228.140;-10.000
230.010;-10.000
231.880;-10.000
233.750;-10.000
235.620;-10.000
237.490;-10.000
239.360;-10.000
241.230;-10.000
243.100;-10.000
244.970;-10.000
246.840;-10.000
248.710;-10.000
250.580;-10.000
252.450;-10.000
254.320;-10.000
256.190;-10.000
258.060;-10.000
259.930;-10.000
261.800;-10.000
263.670;-10.000
265.540;-10.000
267.410;-10.000
269.280;-10.000
271.150;-10.000
273.020;-10.000
274.890;-10.000
276.760;-10.000
278.630;-10.000
280.500;-10.000
282.370;-10.000
284.240;-10.000
286.110;-10.000
287.980;-10.000
289.850;-10.000
291.720;-10.000
293.590;-10.000
295.460;-10.000
297.330;-10.000
299.200;-10.000
301.070;-10.000
302.940;-10.000
304.810;-10.000
306.680;-10.000
308.550;-10.000
310.420;-10.000
312.290;-10.000
314.160;-10.000
316.030;-10.000
317.900;-10.000
319.770;-10.000
321.640;-10.000
323.510;-10.000
325.380;-10.000
327.250;-10.000
329.120;-10.000
330.990;-10.000
332.860;-10.000
334.730;-10.000
336.600;-10.000
338.470;-10.000
340.340;-10.000
342.210;-10.000
344.080;-10.000
345.950;-10.000
347.820;-10.000
349.690;-10.000
351.560;-10.000
353.430;-10.000
355.300;-10.000
357.170;-10.000
359.040;-10.000
360.910;-10.000
362.780;-10.000
364.650;-10.000
366.520;-10.000
368.390;-10.000
370.260;-10.000
372.130;-10.000
374.000;-10.000
375.870;-10.000
377.740;-10.000
379.610;-10.000
381.480;-10.000
383.350;-10.000
385.220;-10.000
387.090;-10.000
388.960;-10.000
390.830;-10.000
392.700;-10.000
394.570;-10.000
396.440;-10.000
398.310;-10.000
400.180;-10.000
402.050;-10.000
403.920;-10.000
405.790;-10.000
407.660;-10.000
409.530;-10.000
411.400;-10.000
413.270;-10.000
415.140;-10.000
417.010;-10.000
418.880;-10.000
420.750;-10.000
422.620;-10.000
424.490;-10.000
426.360;-10.000
428.230;-10.000
430.100;-10.000
431.970;-10.000
433.840;-10.000
435.710;-10.000
437.580;-10.000
439.450;-10.000
441.320;-10.000
443.190;-10.000
445.060;-10.000
446.930;-10.000
448.800;-10.000
450.670;-10.000
452.540;-10.000
454.410;-10.000
456.280;-10.000
458.150;-10.000
460.020;-10.000
461.890;-10.000
463.760;-10.000
465.630;-10.000
467.500;-10.000
469.370;-10.000
471.240;-10.000
473.110;-10.000
474.980;-10.000
476.850;-10.000
478.720;-10.000
480.590;-10.000
482.460;-10.000
484.330;-10.000
486.200;-10.000
488.070;-10.000
489.940;-10.000
491.810;-10.000
493.680;-10.000
495.550;-10.000
497.420;-10.000
499.290;-10.000
501.160;-10.000
503.030;-10.000
504.900;-10.000
506.770;-10.000
508.640;-10.000
510.510;-10.000
512.380;-10.000
514.250;-10.000
516.120;-10.000
517.990;-10.000
519.860;-10.000
521.730;-10.000
523.600;-10.000
525.470;-10.000
527.340;-10.000
529.210;-10.000
531.080;-10.000
532.950;-10.000
534.820;-10.000
536.690;-10.000
538.560;-10.000
540.430;-10.000
542.300;-10.000
544.170;-10.000
546.040;-10.000
547.910;-10.000
549.780;-10.000
551.650;-10.000
553.520;-10.000
555.390;-10.000
557.260;-10.000
559.130;-10.000
561.000;-10.000
562.870;-10.000
564.740;-10.000
566.610;-10.000
568.480;-10.000
570.350;-10.000
572.220;-10.000
574.090;-10.000
575.960;-10.000
577.830;-10.000
579.700;-10.000
581.570;-10.000
583.440;-10.000
585.310;-10.000
587.180;-10.000
589.050;-10.000
590.920;-10.000
592.790;-10.000
594.660;-10.000
596.530;-10.000
598.400;-10.000
600.270;-10.000
602.140;-10.000
604.010;-10.000
605.880;-10.000
607.750;-10.000
609.620;-10.000
611.490;-10.000
613.360;-10.000
615.230;-10.000
617.100;-10.000
618.970;-10.000
620.840;-10.000
622.710;-10.000
624.580;-10.000
626.450;-10.000
628.320;-10.000
630.190;-10.000
632.060;-10.000
633.930;-10.000
635.800;-10.000
637.670;-10.000
639.540;-10.000
641.410;-10.000
643.280;-10.000
645.150;-10.000
647.020;-10.000
648.890;-10.000
650.760;-10.000
652.630;-10.000
654.500;-10.000
656.370;-10.000
658.240;-10.000
660.110;-10.000
661.980;-10.000
663.850;-10.000
665.720;-10.000
667.590;-10.000
669.460;-10.000
671.330;-10.000
673.200;-10.000
675.070;-10.000
676.940;-10.000
678.810;-10.000
680.680;-10.000
682.550;-10.000
684.420;-10.000
686.290;-10.000
688.160;-10.000
690.030;-10.000
691.900;-10.000
693.770;-10.000
695.640;-10.000
697.510;-10.000
699.380;-10.000
701.250;-10.000
703.120;-10.000
704.990;-10.000
706.860;-10.000
708.730;-10.000
710.600;-10.000
712.470;-10.000
714.340;-10.000
716.210;-10.000
718.080;-10.000
719.950;-10.000
721.820;-10.000
723.690;-10.000
725.560;-10.000
727.430;-10.000
729.300;-10.000
731.170;-10.000
733.040;-10.000
734.910;-10.000
736.780;-10.000
738.650;-10.000
740.520;-10.000
742.390;-10.000
744.260;-10.000
746.130;-10.000
748.000;-10.000
749.870;-10.000
751.740;-10.000
753.610;-10.000
755.480;-10.000
757.350;-10.000
759.220;-10.000
761.090;-10.000
762.960;-10.000
764.830;-10.000
766.700;-10.000
768.570;-10.000
770.440;-10.000
772.310;-10.000
774.180;-10.000
776.050;-10.000
777.920;-10.000
779.790;-10.000
781.660;-10.000
783.530;-10.000
785.400;-10.000
787.270;-10.000
789.140;-10.000
791.010;-10.000
792.880;-10.000
794.750;-10.000
796.620;-10.000
798.490;-10.000
800.360;-10.000
802.230;-10.000
804.100;-10.000
805.970;-10.000
807.840;-10.000
809.710;-10.000
811.580;-10.000
813.450;-10.000
815.320;-10.000
817.190;-10.000
819.060;-10.000
820.930;-10.000
822.800;-10.000
824.670;-10.000
826.540;-10.000
828.410;-10.000
830.280;-10.000
832.150;-10.000
834.020;-10.000
835.890;-10.000
837.760;-10.000
839.630;-10.000
841.500;-10.000
843.370;-10.000
845.240;-10.000
847.110;-10.000
848.980;-10.000
850.850;-10.000
852.720;-10.000
854.590;-10.000
856.460;-10.000
858.330;-10.000
860.200;-10.000
862.070;-10.000
863.940;-10.000
865.810;-10.000
867.680;-10.000
869.550;-10.000
