Date:;2015-10-10 15:59:00
Firmware Version:;0x0140;0x2500;0x0000;0x0000
ESCON Studio Version:;2.2
Index:;0x3010
Subindex:;0x01
Max. samples:;1024
Recorded samples:;679
Sampling period:;0.935
Time;Analog Input 1
ms;V
0.000;-4.121
0.935;-4.121
1.870;-4.121
2.805;-4.121
3.740;-4.121
4.675;-4.121
5.610;-4.121
6.545;-4.121
7.480;-4.121
8.415;-4.121
9.350;-4.126
10.285;-4.121
11.220;-4.121
12.155;-4.121
13.090;-4.121
14.025;-4.121
14.960;-4.121
15.895;-4.121
16.830;-4.121
17.765;-4.121
18.700;-4.121
19.635;-4.121
20.570;-4.121
21.505;-4.121
22.440;-4.121
23.375;-4.121
24.310;-4.121
25.245;-4.121
26.180;-4.126
27.115;-4.121
28.050;-4.121
28.985;-4.121
29.920;-4.121
30.855;-4.121
31.790;-4.121
32.725;-4.121
33.660;-4.121
34.595;-4.121
35.530;-4.121
36.465;-4.121
37.400;-4.121
38.335;-4.121
39.270;-4.121
40.205;-4.136
41.140;-4.121
42.075;-4.121
43.010;-4.121
43.945;-4.121
44.880;-4.121
45.815;-4.121
46.750;-4.121
47.685;-4.121
48.620;-4.121
49.555;-4.121
50.490;-4.121
51.425;-4.121
52.360;-4.121
53.295;-4.121
54.230;-4.126
55.165;-4.121
56.100;-4.121
57.035;-4.121
57.970;-4.121
58.905;-4.121
59.840;-4.121
60.775;-4.121
61.710;-4.121
62.645;-4.121
63.580;-4.121
64.515;-4.121
65.450;-4.121
66.385;-4.121
67.320;-4.121
68.255;-4.121
69.190;-4.121
70.125;-4.121
71.060;-4.121
71.995;-4.121
72.930;-4.121
73.865;-4.121
74.800;-4.121
75.735;-4.121
76.670;-4.121
77.605;-4.121
78.540;-4.121
79.475;-4.121
80.410;-4.121
81.345;-4.121
82.280;-4.121
83.215;-4.121
84.150;-4.121
85.085;-4.121
86.020;-4.126
86.955;-4.121
87.890;-4.121
88.825;-4.121
89.760;-4.121
90.695;-4.121
91.630;-4.121
92.565;-4.121
93.500;-4.121
94.435;-4.121
95.370;-4.121
96.305;-4.126
97.240;-4.121
98.175;-4.121
99.110;-4.121
100.045;-4.121
100.980;-4.121
101.915;-4.121
102.850;-4.121
103.785;-4.121
104.720;-4.121
105.655;-4.121
106.590;-4.121
107.525;-4.121
108.460;-4.121
109.395;-4.121
110.330;-4.126
111.265;-4.121
112.200;-4.121
113.135;-4.121
114.070;-4.121
115.005;-4.121
115.940;-4.121
116.875;-4.121
117.810;-4.121
118.745;-4.121
119.680;-4.121
120.615;-4.121
121.550;-4.121
122.485;-4.121
123.420;-4.121
124.355;-4.121
125.290;-4.121
126.225;-4.121
127.160;-4.121
128.095;-4.121
129.030;-4.121
129.965;-4.121
130.900;-4.121
131.835;-4.121
132.770;-4.121
133.705;-4.121
134.640;-4.121
135.575;-4.121
136.510;-4.121
137.445;-4.121
138.380;-4.121
139.315;-4.121
140.250;-4.121
141.185;-4.121
142.120;-4.121
143.055;-4.121
143.990;-4.121
144.925;-4.121
145.860;-4.121
146.795;-4.121
147.730;-4.121
148.665;-4.121
149.600;-4.121
150.535;-4.121
151.470;-4.121
152.405;-4.121
153.340;-4.121
154.275;-4.121
155.210;-4.121
156.145;-4.126
157.080;-4.121
158.015;-4.121
158.950;-4.121
159.885;-4.121
160.820;-4.121
161.755;-4.121
162.690;-4.121
163.625;-4.121
164.560;-4.121
165.495;-4.116
166.430;-4.121
167.365;-4.121
168.300;-4.121
169.235;-4.121
170.170;-4.121
171.105;-4.121
172.040;-4.121
172.975;-4.121
173.910;-4.121
174.845;-4.126
175.780;-4.121
176.715;-4.121
177.650;-4.121
178.585;-4.121
179.520;-4.121
180.455;-4.121
181.390;-4.121
182.325;-4.121
183.260;-4.121
184.195;-4.121
185.130;-4.121
186.065;-4.121
187.000;-4.121
187.935;-4.121
