Date:;2015-10-10 16:04:13
Firmware Version:;0x0140;0x2500;0x0000;0x0000
ESCON Studio Version:;2.2
Index:;0x3010
Subindex:;0x01
Max. samples:;1024
Recorded samples:;1024
Sampling period:;0.935
Time;Analog Input 1
ms;V
0.000;8.655
0.935;8.660
1.870;8.655
2.805;8.655
3.740;8.660
4.675;8.655
5.610;8.660
6.545;8.660
7.480;8.655
8.415;8.655
9.350;8.660
10.285;8.655
11.220;8.660
12.155;8.660
13.090;8.655
14.025;8.660
14.960;8.660
15.895;8.660
16.830;8.655
17.765;8.655
18.700;8.660
19.635;8.655
20.570;8.660
21.505;8.655
22.440;8.660
23.375;8.660
24.310;8.655
25.245;8.655
26.180;8.655
27.115;8.655
28.050;8.655
28.985;8.660
29.920;8.660
30.855;8.660
31.790;8.660
32.725;8.655
33.660;8.655
34.595;8.660
35.530;8.655
36.465;8.655
37.400;8.660
38.335;8.655
39.270;8.655
40.205;8.655
41.140;8.655
42.075;8.655
43.010;8.655
43.945;8.655
44.880;8.655
45.815;8.660
46.750;8.655
47.685;8.655
48.620;8.660
49.555;8.660
50.490;8.660
51.425;8.660
52.360;8.655
53.295;8.660
54.230;8.660
55.165;8.655
56.100;8.655
57.035;8.655
57.970;8.655
58.905;8.660
59.840;8.655
60.775;8.655
61.710;8.660
62.645;8.660
63.580;8.655
64.515;8.655
65.450;8.660
66.385;8.655
67.320;8.660
68.255;8.655
69.190;8.660
70.125;8.655
71.060;8.655
71.995;8.655
72.930;8.655
73.865;8.655
74.800;8.655
75.735;8.660
76.670;8.660
77.605;8.660
78.540;8.655
79.475;8.660
80.410;8.660
81.345;8.660
82.280;8.655
83.215;8.655
84.150;8.655
85.085;8.655
86.020;8.655
86.955;8.660
87.890;8.655
88.825;8.655
89.760;8.660
90.695;8.660
91.630;8.655
92.565;8.655
93.500;8.660
94.435;8.655
95.370;8.655
96.305;8.655
97.240;8.655
98.175;8.655
99.110;8.660
100.045;8.655
100.980;8.660
101.915;8.655
102.850;8.665
103.785;8.655
104.720;8.660
105.655;8.655
106.590;8.655
107.525;8.660
108.460;8.655
109.395;8.655
110.330;8.655
111.265;8.655
112.200;8.660
113.135;8.660
114.070;8.655
115.005;8.655
115.940;8.655
116.875;8.660
117.810;8.655
118.745;8.660
119.680;8.655
120.615;8.660
121.550;8.660
122.485;8.655
123.420;8.660
124.355;8.655
125.290;8.660
126.225;8.655
127.160;8.655
128.095;8.655
129.030;8.660
129.965;8.655
130.900;8.655
131.835;8.655
132.770;8.660
133.705;8.655
134.640;8.655
135.575;8.655
136.510;8.655
137.445;8.655
138.380;8.655
139.315;8.655
140.250;8.655
141.185;8.660
142.120;8.660
143.055;8.655
143.990;8.660
144.925;8.655
145.860;8.660
146.795;8.660
147.730;8.660
148.665;8.655
149.600;8.660
150.535;8.655
151.470;8.655
152.405;8.655
153.340;8.655
154.275;8.660
155.210;8.655
156.145;8.660
157.080;8.660
158.015;8.660
158.950;8.660
159.885;8.655
160.820;8.655
161.755;8.655
162.690;8.660
163.625;8.660
164.560;8.655
165.495;8.655
166.430;8.660
167.365;8.660
168.300;8.655
169.235;8.655
170.170;8.655
171.105;8.660
172.040;8.655
172.975;8.655
173.910;8.655
174.845;8.660
175.780;8.655
176.715;8.655
177.650;8.660
178.585;8.660
179.520;8.655
180.455;8.660
181.390;8.655
182.325;8.660
183.260;8.660
184.195;8.660
185.130;8.660
186.065;8.660
187.000;8.655
187.935;8.660
188.870;8.655
189.805;8.655
190.740;8.655
191.675;8.655
192.610;8.655
193.545;8.655
194.480;8.655
195.415;8.660
196.350;8.660
197.285;8.660
198.220;8.655
199.155;8.655
200.090;8.655
201.025;8.655
201.960;8.660
202.895;8.655
203.830;8.655
204.765;8.655
205.700;8.655
206.635;8.660
207.570;8.655
208.505;8.660
209.440;8.660
210.375;8.655
211.310;8.655
212.245;8.655
