Date:;2015-10-10 16:01:50
Firmware Version:;0x0140;0x2500;0x0000;0x0000
ESCON Studio Version:;2.2
Index:;0x3010
Subindex:;0x01
Max. samples:;1024
Recorded samples:;1024
Sampling period:;0.935
Time;Analog Input 1
ms;V
0.000;1.773
0.935;1.773
1.870;1.778
2.805;1.773
3.740;1.773
4.675;1.778
5.610;1.778
6.545;1.778
7.480;1.773
8.415;1.778
9.350;1.773
10.285;1.778
11.220;1.773
12.155;1.778
13.090;1.778
14.025;1.773
14.960;1.778
15.895;1.773
16.830;1.773
17.765;1.778
18.700;1.778
19.635;1.778
20.570;1.773
21.505;1.773
22.440;1.773
23.375;1.773
24.310;1.778
25.245;1.773
26.180;1.773
27.115;1.778
28.050;1.773
28.985;1.778
29.920;1.773
30.855;1.773
31.790;1.773
32.725;1.778
33.660;1.773
34.595;1.773
35.530;1.778
36.465;1.773
37.400;1.778
38.335;1.778
39.270;1.778
40.205;1.778
41.140;1.778
42.075;1.778
43.010;1.773
43.945;1.778
44.880;1.778
45.815;1.773
46.750;1.778
47.685;1.778
48.620;1.773
49.555;1.778
50.490;1.773
51.425;1.773
52.360;1.778
53.295;1.778
54.230;1.778
55.165;1.773
56.100;1.778
57.035;1.778
57.970;1.778
58.905;1.773
59.840;1.773
60.775;1.778
61.710;1.773
62.645;1.778
63.580;1.778
64.515;1.773
65.450;1.778
66.385;1.773
67.320;1.773
68.255;1.773
69.190;1.773
70.125;1.773
71.060;1.778
71.995;1.773
72.930;1.773
73.865;1.773
74.800;1.773
75.735;1.778
76.670;1.773
77.605;1.778
78.540;1.773
79.475;1.778
80.410;1.778
81.345;1.773
82.280;1.773
83.215;1.778
84.150;1.778
85.085;1.773
86.020;1.778
86.955;1.773
87.890;1.778
88.825;1.778
89.760;1.773
90.695;1.773
91.630;1.778
92.565;1.773
93.500;1.773
94.435;1.773
95.370;1.778
96.305;1.773
97.240;1.778
98.175;1.773
99.110;1.773
100.045;1.773
100.980;1.773
101.915;1.778
102.850;1.778
103.785;1.778
104.720;1.773
105.655;1.778
106.590;1.778
107.525;1.778
108.460;1.778
109.395;1.773
110.330;1.778
111.265;1.773
112.200;1.773
113.135;1.773
114.070;1.778
115.005;1.778
115.940;1.773
116.875;1.773
117.810;1.773
118.745;1.778
119.680;1.778
120.615;1.773
121.550;1.773
122.485;1.778
123.420;1.778
124.355;1.773
125.290;1.778
126.225;1.783
127.160;1.778
128.095;1.778
129.030;1.773
129.965;1.773
130.900;1.778
131.835;1.773
132.770;1.773
133.705;1.773
134.640;1.773
135.575;1.778
136.510;1.778
137.445;1.773
138.380;1.773
139.315;1.773
140.250;1.773
141.185;1.773
142.120;1.778
143.055;1.773
143.990;1.773
144.925;1.778
145.860;1.773
146.795;1.773
147.730;1.778
148.665;1.778
149.600;1.778
150.535;1.778
151.470;1.773
152.405;1.778
153.340;1.778
154.275;1.778
155.210;1.773
156.145;1.778
157.080;1.773
158.015;1.778
158.950;1.778
159.885;1.778
160.820;1.778
161.755;1.778
162.690;1.778
163.625;1.773
164.560;1.778
165.495;1.773
166.430;1.773
167.365;1.778
168.300;1.773
169.235;1.773
170.170;1.778
171.105;1.773
172.040;1.778
172.975;1.773
173.910;1.773
174.845;1.773
175.780;1.778
176.715;1.773
177.650;1.773
178.585;1.778
179.520;1.773
180.455;1.773
181.390;1.773
182.325;1.778
183.260;1.778
184.195;1.778
185.130;1.773
186.065;1.778
187.000;1.778
187.935;1.778
188.870;1.778
189.805;1.778
190.740;1.778
191.675;1.773
192.610;1.778
193.545;1.778
194.480;1.778
195.415;1.778
196.350;1.778
197.285;1.778
198.220;1.773
199.155;1.778
200.090;1.773
201.025;1.778
201.960;1.778
202.895;1.778
203.830;1.778
204.765;1.773
205.700;1.778
206.635;1.778
207.570;1.778
208.505;1.778
209.440;1.778
210.375;1.778
211.310;1.778
212.245;1.773
