Date:;2015-11-05 13:33:22
Firmware Version:;0x0130;0x2600;0x0000;0x0000
ESCON Studio Version:;2.2
Index:;0x3010
Subindex:;0x01
Max. samples:;1024
Recorded samples:;312
Sampling period:;1.870
Time;Analog Input 1
ms;V
0.000;-6.068
1.870;-6.068
3.740;-6.074
5.610;-6.074
7.480;-6.068
9.350;-6.074
11.220;-6.068
13.090;-6.068
14.960;-6.068
16.830;-6.068
18.700;-6.068
20.570;-6.068
22.440;-6.068
24.310;-6.068
26.180;-6.068
28.050;-6.062
29.920;-6.068
31.790;-6.074
33.660;-6.068
35.530;-6.068
37.400;-6.068
39.270;-6.074
41.140;-6.068
43.010;-6.068
44.880;-6.068
46.750;-6.068
48.620;-6.068
50.490;-6.062
52.360;-6.062
54.230;-6.068
56.100;-6.068
57.970;-6.068
59.840;-6.068
61.710;-6.068
63.580;-6.068
65.450;-6.068
67.320;-6.074
69.190;-6.074
71.060;-6.068
72.930;-6.074
74.800;-6.062
76.670;-6.068
78.540;-6.068
80.410;-6.068
82.280;-6.068
84.150;-6.068
86.020;-6.068
87.890;-6.062
89.760;-6.068
91.630;-6.068
93.500;-6.062
95.370;-6.068
97.240;-6.068
99.110;-6.062
100.980;-6.068
102.850;-6.068
104.720;-6.062
106.590;-6.068
108.460;-6.074
110.330;-6.068
112.200;-6.074
114.070;-6.068
115.940;-6.068
117.810;-6.068
119.680;-6.068
121.550;-6.068
123.420;-6.074
125.290;-6.068
127.160;-6.068
129.030;-6.068
130.900;-6.074
132.770;-6.068
134.640;-6.068
136.510;-6.068
138.380;-6.068
140.250;-6.062
142.120;-6.068
143.990;-6.068
145.860;-6.062
147.730;-6.068
149.600;-6.068
151.470;-6.068
153.340;-6.068
155.210;-6.068
157.080;-6.068
158.950;-6.068
160.820;-6.068
162.690;-6.068
164.560;-6.068
166.430;-6.068
168.300;-6.074
170.170;-6.068
172.040;-6.062
173.910;-6.068
175.780;-6.068
177.650;-6.068
179.520;-6.068
181.390;-6.062
183.260;-6.068
185.130;-6.062
187.000;-6.074
188.870;-6.068
190.740;-6.062
192.610;-6.068
194.480;-6.068
196.350;-6.062
198.220;-6.074
200.090;-6.074
201.960;-6.068
203.830;-6.068
205.700;-6.068
207.570;-6.068
209.440;-6.068
211.310;-6.068
213.180;-6.068
215.050;-6.068
216.920;-6.068
218.790;-6.068
220.660;-6.068
222.530;-6.068
224.400;-6.068
226.270;-6.068
228.140;-6.068
230.010;-6.068
231.880;-6.068
233.750;-6.068
235.620;-6.068
237.490;-6.068
239.360;-6.074
241.230;-6.068
243.100;-6.068
244.970;-6.068
246.840;-6.068
248.710;-6.068
250.580;-6.068
252.450;-6.068
254.320;-6.068
256.190;-6.062
258.060;-6.068
259.930;-6.062
261.800;-6.068
263.670;-6.068
265.540;-6.068
267.410;-6.062
269.280;-6.068
271.150;-6.074
273.020;-6.068
274.890;-6.068
276.760;-6.068
278.630;-6.068
280.500;-6.068
282.370;-6.068
284.240;-6.068
286.110;-6.068
287.980;-6.068
289.850;-6.068
291.720;-6.068
293.590;-6.068
295.460;-6.068
297.330;-6.068
299.200;-6.068
301.070;-6.068
302.940;-6.068
304.810;-6.068
306.680;-6.068
308.550;-6.068
310.420;-6.068
312.290;-6.062
314.160;-6.068
316.030;-6.068
317.900;-6.068
319.770;-6.068
321.640;-6.068
323.510;-6.068
325.380;-6.074
327.250;-6.068
329.120;-6.068
330.990;-6.068
332.860;-6.062
334.730;-6.068
336.600;-6.068
338.470;-6.068
340.340;-6.062
342.210;-6.068
344.080;-6.068
345.950;-6.068
347.820;-6.068
349.690;-6.068
351.560;-6.068
353.430;-6.068
355.300;-6.068
357.170;-6.068
359.040;-6.068
360.910;-6.068
362.780;-6.068
364.650;-6.068
366.520;-6.068
368.390;-6.068
370.260;-6.068
372.130;-6.068
374.000;-6.068
375.870;-6.068
377.740;-6.068
379.610;-6.068
381.480;-6.068
383.350;-6.068
385.220;-6.068
387.090;-6.062
388.960;-6.068
390.830;-6.068
392.700;-6.068
394.570;-6.062
396.440;-6.068
398.310;-6.068
400.180;-6.068
402.050;-6.068
403.920;-6.068
405.790;-6.068
407.660;-6.068
409.530;-6.074
411.400;-6.068
413.270;-6.068
415.140;-6.068
417.010;-6.068
418.880;-6.068
420.750;-6.068
422.620;-6.068
424.490;-6.068
426.360;-6.068
428.230;-6.068
430.100;-6.068
431.970;-6.068
433.840;-6.062
435.710;-6.068
437.580;-6.068
439.450;-6.068
441.320;-6.074
443.190;-6.068
445.060;-6.068
446.930;-6.068
448.800;-6.068
450.670;-6.068
452.540;-6.068
454.410;-6.068
456.280;-6.062
458.150;-6.068
460.020;-6.062
461.890;-6.068
463.760;-6.068
465.630;-6.068
467.500;-6.068
469.370;-6.068
471.240;-6.068
473.110;-6.068
474.980;-6.074
476.850;-6.068
478.720;-6.068
480.590;-6.068
482.460;-6.062
484.330;-6.068
486.200;-6.068
488.070;-6.068
489.940;-6.068
491.810;-6.068
493.680;-6.068
495.550;-6.068
497.420;-6.068
499.290;-6.068
501.160;-6.068
503.030;-6.068
504.900;-6.068
506.770;-6.074
508.640;-6.068
510.510;-6.062
512.380;-6.068
514.250;-6.068
516.120;-6.068
517.990;-6.068
519.860;-6.068
521.730;-6.068
523.600;-6.068
525.470;-6.062
527.340;-6.068
529.210;-6.068
531.080;-6.068
532.950;-6.068
534.820;-6.062
536.690;-6.068
538.560;-6.068
540.430;-6.074
542.300;-6.068
544.170;-6.068
546.040;-6.068
547.910;-6.068
549.780;-6.068
