Date:;2015-11-05 13:35:28
Firmware Version:;0x0130;0x2600;0x0000;0x0000
ESCON Studio Version:;2.2
Index:;0x3010
Subindex:;0x01
Max. samples:;1024
Recorded samples:;1024
Sampling period:;1.870
Time;Analog Input 1
ms;V
0.000;0.775
1.870;0.780
3.740;0.780
5.610;0.780
7.480;0.780
9.350;0.780
11.220;0.780
13.090;0.780
14.960;0.780
16.830;0.780
18.700;0.780
20.570;0.780
22.440;0.780
24.310;0.786
26.180;0.780
28.050;0.780
29.920;0.786
31.790;0.780
33.660;0.780
35.530;0.780
37.400;0.780
39.270;0.780
41.140;0.786
43.010;0.780
44.880;0.780
46.750;0.780
48.620;0.780
50.490;0.780
52.360;0.780
54.230;0.780
56.100;0.780
57.970;0.780
59.840;0.780
61.710;0.780
63.580;0.786
65.450;0.786
67.320;0.780
69.190;0.780
71.060;0.780
72.930;0.780
74.800;0.780
76.670;0.780
78.540;0.780
80.410;0.786
82.280;0.780
84.150;0.780
86.020;0.780
87.890;0.780
89.760;0.780
91.630;0.780
93.500;0.786
95.370;0.780
97.240;0.786
99.110;0.780
100.980;0.786
102.850;0.786
104.720;0.780
106.590;0.780
108.460;0.780
110.330;0.780
112.200;0.780
114.070;0.780
115.940;0.786
117.810;0.780
119.680;0.786
121.550;0.786
123.420;0.780
125.290;0.780
127.160;0.780
129.030;0.780
130.900;0.780
132.770;0.780
134.640;0.786
136.510;0.780
138.380;0.780
140.250;0.780
142.120;0.780
143.990;0.786
145.860;0.786
147.730;0.780
149.600;0.780
151.470;0.780
153.340;0.786
155.210;0.780
157.080;0.780
158.950;0.780
160.820;0.786
162.690;0.780
164.560;0.786
166.430;0.780
168.300;0.780
170.170;0.780
172.040;0.780
173.910;0.786
175.780;0.786
177.650;0.780
179.520;0.780
181.390;0.786
183.260;0.780
185.130;0.786
187.000;0.780
188.870;0.780
190.740;0.780
192.610;0.786
194.480;0.780
196.350;0.780
198.220;0.780
200.090;0.780
201.960;0.786
203.830;0.780
205.700;0.780
207.570;0.780
209.440;0.786
211.310;0.786
213.180;0.780
215.050;0.780
216.920;0.780
218.790;0.780
220.660;0.786
222.530;0.780
224.400;0.786
226.270;0.780
228.140;0.780
230.010;0.780
231.880;0.780
233.750;0.780
235.620;0.780
237.490;0.786
239.360;0.780
241.230;0.780
243.100;0.780
244.970;0.780
246.840;0.780
248.710;0.786
250.580;0.780
252.450;0.780
254.320;0.786
256.190;0.780
258.060;0.780
259.930;0.780
261.800;0.780
263.670;0.786
265.540;0.780
267.410;0.780
269.280;0.786
271.150;0.780
273.020;0.780
274.890;0.780
276.760;0.780
278.630;0.780
280.500;0.780
282.370;0.786
284.240;0.780
286.110;0.786
287.980;0.780
289.850;0.780
291.720;0.780
293.590;0.780
295.460;0.780
297.330;0.780
299.200;0.780
301.070;0.780
302.940;0.780
304.810;0.780
306.680;0.780
308.550;0.780
310.420;0.786
312.290;0.780
314.160;0.780
316.030;0.780
317.900;0.780
319.770;0.786
321.640;0.786
323.510;0.780
325.380;0.780
327.250;0.786
329.120;0.780
330.990;0.780
332.860;0.780
334.730;0.780
336.600;0.780
338.470;0.786
340.340;0.786
342.210;0.780
344.080;0.780
345.950;0.786
347.820;0.780
349.690;0.780
351.560;0.780
353.430;0.780
355.300;0.780
357.170;0.780
359.040;0.780
360.910;0.780
362.780;0.780
364.650;0.786
366.520;0.786
368.390;0.780
370.260;0.780
372.130;0.780
374.000;0.780
375.870;0.780
377.740;0.786
379.610;0.780
381.480;0.780
383.350;0.780
385.220;0.786
387.090;0.780
388.960;0.780
390.830;0.775
392.700;0.780
394.570;0.780
396.440;0.780
398.310;0.780
400.180;0.780
402.050;0.780
403.920;0.780
405.790;0.786
407.660;0.780
409.530;0.780
411.400;0.780
413.270;0.786
415.140;0.780
417.010;0.780
418.880;0.786
420.750;0.780
422.620;0.780
424.490;0.780
426.360;0.780
428.230;0.780
430.100;0.780
431.970;0.780
433.840;0.780
435.710;0.780
437.580;0.786
439.450;0.780
441.320;0.780
443.190;0.780
445.060;0.780
446.930;0.786
448.800;0.780
450.670;0.780
452.540;0.780
454.410;0.780
456.280;0.780
458.150;0.780
460.020;0.780
461.890;0.780
463.760;0.780
465.630;0.780
467.500;0.780
469.370;0.780
471.240;0.780
473.110;0.780
474.980;0.780
476.850;0.780
478.720;0.780
480.590;0.786
482.460;0.780
484.330;0.780
486.200;0.780
488.070;0.786
489.940;0.780
491.810;0.780
493.680;0.786
495.550;0.786
497.420;0.780
499.290;0.786
501.160;0.780
503.030;0.780
504.900;0.780
506.770;0.780
508.640;0.780
510.510;0.780
512.380;0.780
514.250;0.780
516.120;0.780
517.990;0.780
519.860;0.786
521.730;0.780
523.600;0.780
525.470;0.786
527.340;0.780
529.210;0.780
531.080;0.780
532.950;0.780
534.820;0.786
536.690;0.786
538.560;0.780
540.430;0.780
542.300;0.780
544.170;0.780
546.040;0.780
547.910;0.780
549.780;0.780
551.650;0.786
553.520;0.780
555.390;0.780
557.260;0.780
559.130;0.780
561.000;0.780
562.870;0.786
564.740;0.780
566.610;0.786
568.480;0.786
570.350;0.780
572.220;0.780
574.090;0.780
575.960;0.780
577.830;0.786
579.700;0.780
581.570;0.780
583.440;0.780
585.310;0.780
587.180;0.780
589.050;0.780
590.920;0.780
592.790;0.780
594.660;0.780
596.530;0.780
598.400;0.780
600.270;0.780
602.140;0.780
604.010;0.780
605.880;0.780
607.750;0.786
609.620;0.780
611.490;0.786
613.360;0.780
615.230;0.780
617.100;0.780
618.970;0.786
