Date:;2015-11-05 13:38:25
Firmware Version:;0x0130;0x2600;0x0000;0x0000
ESCON Studio Version:;2.2
Index:;0x3010
Subindex:;0x01
Max. samples:;1024
Recorded samples:;1024
Sampling period:;1.870
Time;Analog Input 1
ms;V
0.000;8.617
1.870;8.617
3.740;8.617
5.610;8.617
7.480;8.617
9.350;8.617
11.220;8.617
13.090;8.617
14.960;8.617
16.830;8.617
18.700;8.617
20.570;8.617
22.440;8.617
24.310;8.617
26.180;8.617
28.050;8.617
29.920;8.617
31.790;8.617
33.660;8.617
35.530;8.617
37.400;8.612
39.270;8.617
41.140;8.617
43.010;8.617
44.880;8.612
46.750;8.617
48.620;8.612
50.490;8.617
52.360;8.617
54.230;8.612
56.100;8.617
57.970;8.617
59.840;8.617
61.710;8.617
63.580;8.617
65.450;8.617
67.320;8.617
69.190;8.617
71.060;8.617
72.930;8.617
74.800;8.617
76.670;8.617
78.540;8.617
80.410;8.617
82.280;8.617
84.150;8.617
86.020;8.617
87.890;8.617
89.760;8.617
91.630;8.617
93.500;8.617
95.370;8.612
97.240;8.617
99.110;8.617
100.980;8.617
102.850;8.617
104.720;8.617
106.590;8.617
108.460;8.617
110.330;8.617
112.200;8.617
114.070;8.617
115.940;8.617
117.810;8.617
119.680;8.617
121.550;8.617
123.420;8.617
125.290;8.617
127.160;8.617
129.030;8.617
130.900;8.617
132.770;8.617
134.640;8.617
136.510;8.612
138.380;8.617
140.250;8.617
142.120;8.617
143.990;8.617
145.860;8.617
147.730;8.617
149.600;8.617
151.470;8.617
153.340;8.617
155.210;8.617
157.080;8.617
158.950;8.617
160.820;8.617
162.690;8.617
164.560;8.612
166.430;8.617
168.300;8.617
170.170;8.617
172.040;8.612
173.910;8.617
175.780;8.617
177.650;8.617
179.520;8.617
181.390;8.617
183.260;8.617
185.130;8.617
187.000;8.617
188.870;8.617
190.740;8.617
192.610;8.617
194.480;8.612
196.350;8.617
198.220;8.612
200.090;8.617
201.960;8.617
203.830;8.617
205.700;8.617
207.570;8.612
209.440;8.617
211.310;8.617
213.180;8.617
215.050;8.617
216.920;8.612
218.790;8.617
220.660;8.617
222.530;8.617
224.400;8.617
226.270;8.617
228.140;8.617
230.010;8.617
231.880;8.617
233.750;8.617
235.620;8.617
237.490;8.617
239.360;8.617
241.230;8.612
243.100;8.612
244.970;8.617
246.840;8.617
248.710;8.617
250.580;8.612
252.450;8.617
254.320;8.617
256.190;8.617
258.060;8.617
259.930;8.617
261.800;8.612
263.670;8.617
265.540;8.617
267.410;8.617
269.280;8.617
271.150;8.617
273.020;8.617
274.890;8.617
276.760;8.617
278.630;8.617
280.500;8.612
282.370;8.617
284.240;8.617
286.110;8.612
287.980;8.617
289.850;8.617
291.720;8.612
293.590;8.612
295.460;8.623
297.330;8.617
299.200;8.617
301.070;8.617
302.940;8.617
304.810;8.617
306.680;8.617
308.550;8.617
310.420;8.617
312.290;8.612
314.160;8.617
316.030;8.612
317.900;8.617
319.770;8.612
321.640;8.617
323.510;8.617
325.380;8.617
327.250;8.617
329.120;8.617
330.990;8.617
332.860;8.617
334.730;8.617
336.600;8.617
338.470;8.617
340.340;8.617
342.210;8.617
344.080;8.612
345.950;8.617
347.820;8.617
349.690;8.617
351.560;8.617
353.430;8.617
355.300;8.617
357.170;8.617
359.040;8.617
360.910;8.617
362.780;8.617
364.650;8.612
366.520;8.617
368.390;8.617
370.260;8.617
372.130;8.617
374.000;8.617
375.870;8.617
377.740;8.617
379.610;8.612
381.480;8.617
383.350;8.617
385.220;8.617
387.090;8.612
388.960;8.617
390.830;8.617
392.700;8.617
394.570;8.617
396.440;8.617
398.310;8.612
400.180;8.617
402.050;8.617
403.920;8.617
405.790;8.617
407.660;8.617
409.530;8.617
411.400;8.617
413.270;8.617
415.140;8.617
417.010;8.617
418.880;8.617
420.750;8.617
422.620;8.617
424.490;8.617
426.360;8.617
428.230;8.612
430.100;8.617
431.970;8.617
433.840;8.612
435.710;8.617
437.580;8.612
439.450;8.617
441.320;8.612
443.190;8.617
445.060;8.617
446.930;8.617
448.800;8.617
450.670;8.617
452.540;8.617
454.410;8.617
456.280;8.617
458.150;8.617
460.020;8.612
461.890;8.617
463.760;8.617
465.630;8.617
467.500;8.612
469.370;8.617
471.240;8.617
473.110;8.612
474.980;8.617
476.850;8.617
478.720;8.612
480.590;8.617
482.460;8.617
484.330;8.617
486.200;8.617
488.070;8.617
489.940;8.617
491.810;8.623
493.680;8.617
495.550;8.617
497.420;8.617
499.290;8.612
501.160;8.617
503.030;8.617
504.900;8.612
506.770;8.617
508.640;8.623
510.510;8.617
512.380;8.617
514.250;8.617
516.120;8.617
517.990;8.617
519.860;8.617
521.730;8.617
523.600;8.617
525.470;8.617
527.340;8.617
529.210;8.612
531.080;8.617
532.950;8.617
534.820;8.612
536.690;8.617
538.560;8.617
540.430;8.612
542.300;8.617
544.170;8.612
546.040;8.617
547.910;8.617
549.780;8.612
551.650;8.617
553.520;8.617
555.390;8.612
557.260;8.617
559.130;8.617
561.000;8.617
562.870;8.612
564.740;8.617
566.610;8.612
568.480;8.617
570.350;8.617
572.220;8.617
574.090;8.617
575.960;8.612
577.830;8.612
579.700;8.617
581.570;8.617
583.440;8.617
585.310;8.612
587.180;8.612
589.050;8.617
590.920;8.617
592.790;8.617
594.660;8.617
596.530;8.617
598.400;8.617
600.270;8.617
602.140;8.617
604.010;8.617
605.880;8.617
607.750;8.617
609.620;8.617
611.490;8.617
613.360;8.617
615.230;8.617
617.100;8.617
618.970;8.617
