Date:;2015-10-18 17:21:54
Firmware Version:;0x0140;0x2600;0x0000;0x0000
ESCON Studio Version:;2.2
Index:;0x3010
Subindex:;0x01
Max. samples:;1024
Recorded samples:;747
Sampling period:;0.935
Time;Analog Input 1
ms;V
0.000;-8.027
0.935;-8.027
1.870;-8.021
2.805;-8.021
3.740;-8.015
4.675;-8.027
5.610;-8.021
6.545;-8.021
7.480;-8.021
8.415;-8.015
9.350;-8.021
10.285;-8.021
11.220;-8.027
12.155;-8.021
13.090;-8.021
14.025;-8.021
14.960;-8.021
15.895;-8.021
16.830;-8.021
17.765;-8.021
18.700;-8.021
19.635;-8.015
20.570;-8.021
21.505;-8.021
22.440;-8.021
23.375;-8.021
24.310;-8.015
25.245;-8.027
26.180;-8.021
27.115;-8.021
28.050;-8.021
28.985;-8.015
29.920;-8.021
30.855;-8.027
31.790;-8.021
32.725;-8.021
33.660;-8.021
34.595;-8.021
35.530;-8.021
36.465;-8.021
37.400;-8.021
38.335;-8.021
39.270;-8.021
40.205;-8.021
41.140;-8.021
42.075;-8.021
43.010;-8.021
43.945;-8.021
44.880;-8.021
45.815;-8.015
46.750;-8.021
47.685;-8.021
48.620;-8.021
49.555;-8.021
50.490;-8.021
51.425;-8.021
52.360;-8.021
53.295;-8.015
54.230;-8.015
55.165;-8.021
56.100;-8.021
57.035;-8.021
57.970;-8.021
58.905;-8.021
59.840;-8.015
60.775;-8.021
61.710;-8.021
62.645;-8.021
63.580;-8.015
64.515;-8.027
65.450;-8.021
66.385;-8.021
67.320;-8.021
68.255;-8.021
69.190;-8.021
70.125;-8.021
71.060;-8.015
71.995;-8.021
72.930;-8.027
73.865;-8.021
74.800;-8.021
75.735;-8.015
76.670;-8.021
77.605;-8.015
78.540;-8.021
79.475;-8.015
80.410;-8.021
81.345;-8.021
82.280;-8.021
83.215;-8.021
84.150;-8.015
85.085;-8.021
86.020;-8.021
86.955;-8.021
87.890;-8.021
88.825;-8.021
89.760;-8.021
90.695;-8.015
91.630;-8.021
92.565;-8.021
93.500;-8.021
94.435;-8.021
95.370;-8.021
96.305;-8.021
97.240;-8.015
98.175;-8.021
99.110;-8.021
100.045;-8.021
100.980;-8.021
101.915;-8.021
102.850;-8.015
103.785;-8.021
104.720;-8.027
105.655;-8.015
106.590;-8.021
107.525;-8.015
108.460;-8.021
109.395;-8.021
110.330;-8.021
111.265;-8.021
112.200;-8.021
113.135;-8.015
114.070;-8.021
115.005;-8.021
115.940;-8.021
116.875;-8.021
117.810;-8.021
118.745;-8.021
119.680;-8.015
120.615;-8.021
121.550;-8.021
122.485;-8.021
123.420;-8.021
124.355;-8.021
125.290;-8.021
126.225;-8.021
127.160;-8.021
128.095;-8.021
129.030;-8.021
129.965;-8.027
130.900;-8.021
131.835;-8.021
132.770;-8.021
133.705;-8.021
134.640;-8.021
135.575;-8.021
136.510;-8.021
137.445;-8.021
138.380;-8.027
139.315;-8.021
140.250;-8.021
141.185;-8.027
142.120;-8.021
143.055;-8.021
143.990;-8.021
144.925;-8.021
145.860;-8.021
146.795;-8.021
147.730;-8.021
148.665;-8.015
149.600;-8.021
150.535;-8.021
151.470;-8.021
152.405;-8.021
153.340;-8.021
154.275;-8.021
155.210;-8.027
156.145;-8.021
157.080;-8.021
158.015;-8.021
158.950;-8.021
159.885;-8.021
160.820;-8.021
161.755;-8.021
162.690;-8.021
163.625;-8.021
164.560;-8.021
165.495;-8.021
166.430;-8.021
167.365;-8.015
168.300;-8.027
169.235;-8.015
170.170;-8.021
171.105;-8.021
172.040;-8.021
172.975;-8.027
173.910;-8.021
174.845;-8.027
175.780;-8.021
176.715;-8.021
177.650;-8.015
178.585;-8.021
179.520;-8.027
180.455;-8.021
181.390;-8.021
182.325;-8.021
183.260;-8.021
184.195;-8.021
