Date:;2015-10-18 17:25:12
Firmware Version:;0x0140;0x2600;0x0000;0x0000
ESCON Studio Version:;2.2
Index:;0x3010
Subindex:;0x01
Max. samples:;1024
Recorded samples:;158
Sampling period:;0.935
Time;Analog Input 1
ms;V
0.000;-0.218
0.935;-0.218
1.870;-0.218
2.805;-0.218
3.740;-0.218
4.675;-0.218
5.610;-0.213
6.545;-0.218
7.480;-0.218
8.415;-0.218
9.350;-0.213
10.285;-0.218
11.220;-0.224
12.155;-0.218
13.090;-0.224
14.025;-0.218
14.960;-0.218
15.895;-0.218
16.830;-0.218
17.765;-0.213
18.700;-0.213
19.635;-0.218
20.570;-0.218
21.505;-0.218
22.440;-0.218
23.375;-0.213
24.310;-0.218
25.245;-0.218
26.180;-0.218
27.115;-0.213
28.050;-0.218
28.985;-0.218
29.920;-0.218
30.855;-0.218
31.790;-0.218
32.725;-0.218
33.660;-0.218
34.595;-0.218
35.530;-0.218
36.465;-0.213
37.400;-0.218
38.335;-0.218
39.270;-0.218
40.205;-0.218
41.140;-0.218
42.075;-0.218
43.010;-0.218
43.945;-0.218
44.880;-0.213
45.815;-0.218
46.750;-0.218
47.685;-0.213
48.620;-0.218
49.555;-0.218
50.490;-0.218
51.425;-0.218
52.360;-0.224
53.295;-0.213
54.230;-0.218
55.165;-0.218
56.100;-0.213
57.035;-0.213
57.970;-0.218
58.905;-0.218
59.840;-0.218
60.775;-0.218
61.710;-0.218
62.645;-0.218
63.580;-0.218
64.515;-0.218
65.450;-0.218
66.385;-0.218
67.320;-0.218
68.255;-0.218
69.190;-0.213
70.125;-0.218
71.060;-0.218
71.995;-0.218
72.930;-0.218
73.865;-0.218
74.800;-0.218
75.735;-0.218
76.670;-0.218
77.605;-0.218
78.540;-0.218
79.475;-0.218
80.410;-0.218
81.345;-0.218
82.280;-0.218
83.215;-0.218
84.150;-0.218
85.085;-0.218
86.020;-0.218
86.955;-0.218
87.890;-0.218
88.825;-0.218
89.760;-0.218
90.695;-0.213
91.630;-0.218
92.565;-0.213
93.500;-0.218
94.435;-0.213
95.370;-0.213
96.305;-0.218
97.240;-0.218
98.175;-0.218
99.110;-0.218
100.045;-0.218
100.980;-0.218
101.915;-0.213
102.850;-0.218
103.785;-0.218
104.720;-0.218
105.655;-0.218
106.590;-0.218
107.525;-0.213
108.460;-0.218
109.395;-0.213
110.330;-0.224
111.265;-0.218
112.200;-0.218
113.135;-0.218
114.070;-0.218
115.005;-0.218
115.940;-0.218
116.875;-0.218
117.810;-0.218
118.745;-0.218
119.680;-0.218
120.615;-0.218
121.550;-0.218
122.485;-0.218
123.420;-0.218
124.355;-0.218
125.290;-0.218
126.225;-0.218
127.160;-0.218
128.095;-0.218
129.030;-0.218
129.965;-0.213
130.900;-0.218
131.835;-0.218
132.770;-0.213
133.705;-0.218
134.640;-0.218
135.575;-0.218
136.510;-0.218
137.445;-0.218
138.380;-0.218
139.315;-0.213
140.250;-0.213
141.185;-0.213
142.120;-0.213
143.055;-0.213
143.990;-0.213
144.925;-0.218
145.860;-0.218
146.795;-0.218
